,url_original,url,Adversarial_Attack,Family_Name,DGA_Attack,DGA_Attack_Binary,MaskDGA_Iteration,sub_model_benign_prob,substitute_model
3924,lcdltvvse.info,l0ulvvvsa.info,Random_No model,,Random_No model,1,0,0.3122158,No model
3925,brokennumber.net,qtozenru-b5t.net,Random_No model,,Random_No model,1,0,0.99722713,No model
3926,sl7tqf1614qroxc.ddns.net,hw7tqf1614apovc.ddns.net,Random_No model,,Random_No model,1,0,0.115374394,No model
3927,auuwaikvvpvtkvcwoxoymjkfrsu.ru,aub9a7k9vpvxuvcwoxok4ak5rau.ru,Random_No model,,Random_No model,1,0,0.18450837,No model
3928,qjsxnsjg.com,wcsxfyjg.com,Random_No model,,Random_No model,1,0,0.39809823,No model
3929,gqkooauc.com,gq5otau3.com,Random_No model,,Random_No model,1,0,0.7430776,No model
3930,utzxyxnrnyxrz.com,ttexhxlrwoxaz.com,Random_No model,,Random_No model,1,0,0.13894607,No model
3931,a0o2yrk4kx7he6qhgpg4q2m.ddns.net,8-02yjk4jxth77hhgpgf82f.ddns.net,Random_No model,,Random_No model,1,0,0.18152894,No model
3932,olleffrblebdr.biz,qtfjytfblebl6.biz,Random_No model,,Random_No model,1,0,0.43775272,No model
3933,njndrityhifiteamscengo.com,candiz4-jifiteamf95fgo.com,Random_No model,symmi,Random_No model,1,0,0.9858106,No model
3934,xxukkdjqhnupykpof.net,rxsfeijmhwupy4pos.net,Random_No model,,Random_No model,1,0,0.080902986,No model
3935,tiijcgzwospqvtlk.com,6iijcgz46spqvt9b.com,Random_No model,,Random_No model,1,0,0.17920035,No model
3936,subjecttoward.net,pubjectt5sa0d.net,Random_No model,,Random_No model,1,0,0.434306,No model
3937,yghrugjsotpfuknek.cc,eqrruhcsftcnulnen.cc,Random_No model,,Random_No model,1,0,0.22132248,No model
3938,gwxsyekiqxpygtbtm.net,hwx0yekiqx4pgtbtq.net,Random_No model,,Random_No model,1,0,0.06668775,No model
3939,bbbbcbnaccabaafl.online,b2b4rme6casbaapl.online,Random_No model,,Random_No model,1,0,0.6881228,No model
3940,hrtyz2musv7p1z13ec71ojtk6v.org,yrtyz2musvdp15iqee71zjtz6v.org,Random_No model,tinba,Random_No model,1,0,0.0931196,No model
3941,rdvkdpzvxi.net,rgv2kmzvxi.net,Random_No model,,Random_No model,1,0,0.22373216,No model
3942,drivewash.net,drivewabh.net,Random_No model,,Random_No model,1,0,0.77153534,No model
3943,pqshwxjftlzqlekxywxlqjeh.net,pqsh7xwoolz1leq3ywdlqjqh.net,Random_No model,,Random_No model,1,0,0.048831873,No model
3944,gmefcchhthhb.club,o5-vcchhuh0n.club,Random_No model,banjori,Random_No model,1,0,0.97820127,No model
3945,xbwdhihttqri.us,zbwthwm8tqri.us,Random_No model,,Random_No model,1,0,0.1387352,No model
3946,szfaaujrvfh.com,lzfaa6jrvfj.com,Random_No model,,Random_No model,1,0,0.16072208,No model
3947,sgrwoftfypugldypordiuox.biz,srukjfygyvuewxyppr1iuox.biz,Random_No model,,Random_No model,1,0,0.058027748,No model
3948,mlkwqijqiiii.ru,mlkwqiipinmi.ru,Random_No model,corebot,Random_No model,1,0,0.46397457,No model
3949,m4g21xcn1rgdc4elkjq.ddns.net,w4g21xcnlradw4alvjq.ddns.net,Random_No model,,Random_No model,1,0,0.12727873,No model
3950,phwxsblwa.tw,gh7xsblba.tw,Random_No model,,Random_No model,1,0,0.6525668,No model
3951,lymitorylily.com,lymiagaylilt.com,Random_No model,,Random_No model,1,0,0.79277295,No model
3952,zeiaximmlfolwhxaw.net,u8ih9isxehmlkfxa7.net,Random_No model,,Random_No model,1,0,0.18039683,No model
3953,sydoiuzjikouj.com,-q6owdznikouj.com,Random_No model,,Random_No model,1,0,0.91168946,No model
3954,alreadypromise.net,alr4c4dpnoyis6.net,Random_No model,,Random_No model,1,0,0.6533865,No model
3955,kueqayaqcsqeaeog.org,kugqay6kcsqr7e3g.org,Random_No model,dnschanger,Random_No model,1,0,0.099188454,No model
3956,anckmedbcnkakkbf.com,enxxcewbcaqaokb7.com,Random_No model,,Random_No model,1,0,0.19198793,No model
3957,slqxiagzixbb.info,slqkiagvqxyu.info,Random_No model,murofet,Random_No model,1,0,0.113304876,No model
3958,avfwrilgi.in,amfzrilfi.in,Random_No model,,Random_No model,1,0,0.8202224,No model
3959,owfrtxkybhweoeonm.me,4wfrtxkvbhoeyzqnm.me,Random_No model,,Random_No model,1,0,0.054238353,No model
3960,lxqklxabsbbhvez.com,viqylfd9sb2rrxz.com,Random_No model,,Random_No model,1,0,0.40232366,No model
3961,mojcvmp.info,dojcvun.info,Random_No model,murofet,Random_No model,1,0,0.68436724,No model
3962,qegesivonuziruky.com,qewesih-quzzssjy.com,Random_No model,,Random_No model,1,0,0.9278117,No model
3963,tratprteipm.ddns.net,3ravy4r4ype.ddns.net,Random_No model,,Random_No model,1,0,0.615039,No model
3964,tckzepvcqhugqihuwaqcitwmzcmjn.net,1ukz1pepqh2gfi6u3ulcitwmzcojn.net,Random_No model,,Random_No model,1,0,0.16022508,No model
3965,okxrpdvoom.biz,opkrhdvf2m.biz,Random_No model,,Random_No model,1,0,0.25204283,No model
3966,qeqjxrjuivuuguhtsaoivmn.biz,daz7xrdhfvuuauhtia4ivmp.biz,Random_No model,,Random_No model,1,0,0.2679093,No model
3967,iahpokuowivzeyaji.net,iahgukmtwibzey2xi.net,Random_No model,,Random_No model,1,0,0.1745105,No model
3968,kfrjne.net,kl9yqr.net,Random_No model,,Random_No model,1,0,0.8322429,No model
3969,vxrgprwdnkzdapltgtclz.com,v079prkdhkzcfptg3thlj.com,Random_No model,,Random_No model,1,0,0.063630365,No model
3970,mbdfebbcddbfcfdo.com,ybdfedbc3bbucz1o.com,Random_No model,,Random_No model,1,0,0.54604834,No model
3971,waterdistance.net,wazeidistcnxm.net,Random_No model,,Random_No model,1,0,0.75618523,No model
3972,xcxoxirctfqorfqyhscwgyfe.net,xex8s1uztfbhqmvyash3gsfg.net,Random_No model,,Random_No model,1,0,0.06263747,No model
3973,wxlvhvgxzplrwgaibytguor.ru,wx-vht-xzplhmgviay5goor.ru,Random_No model,,Random_No model,1,0,0.884387,No model
3974,pupepiladuwynifu.com,pukeriza1rdc3mlu.com,Random_No model,,Random_No model,1,0,0.54407895,No model
3975,34wpyfylwfuf3n5.ddns.net,3412yvylpfjp3n7.ddns.net,Random_No model,,Random_No model,1,0,0.28588438,No model
3976,moi068uw2oa8.net,44t068fw-oaq.net,Random_No model,,Random_No model,1,0,0.9760249,No model
3977,ocdbfdmncackaffc.net,nctbfb6nyzck5lfc.net,Random_No model,,Random_No model,1,0,0.20446648,No model
3978,cramatcloagwwrumi.com,8razatc88aj2k0uji.com,Random_No model,,Random_No model,1,0,0.29897702,No model
3979,metmceesces.ddns.net,mwt3ueas9es.ddns.net,Random_No model,,Random_No model,1,0,0.8994673,No model
3980,pupeluludutynapo.com,p-pglulydutycapa.com,Random_No model,,Random_No model,1,0,0.9309442,No model
3981,tyhtngvnni.com,5u2gnbkn1f.com,Random_No model,,Random_No model,1,0,0.6016195,No model
3982,enemeeodoaoafeen.eu,6ne7ae7toaogfxem.eu,Random_No model,suppobox,Random_No model,1,0,0.37002575,No model
3983,0ikasikic2oy.top,0ikagjkic2ky.top,Random_No model,,Random_No model,1,0,0.21115774,No model
3984,ajsmkinjyxm.net,a9fmkinjwxm.net,Random_No model,qadars,Random_No model,1,0,0.6365553,No model
3985,vwebnbivetscnqvbu.pw,vwebxqivd1scnqvbu.pw,Random_No model,,Random_No model,1,0,0.10151514,No model
3986,kuysmygiqkgiyyyw.org,kwytmygpqkgifyvx.org,Random_No model,,Random_No model,1,0,0.07060279,No model
3987,lnbfmadaaccaocda.cc,llszmadrvicaoada.cc,Random_No model,,Random_No model,1,0,0.5651589,No model
3988,ewudcwkvagljpoxu.de,esudkwkvailjpovu.de,Random_No model,,Random_No model,1,0,0.07286425,No model
3989,followmillion.net,fyjlow63-liln.net,Random_No model,,Random_No model,1,0,0.99711573,No model
3990,ffofdcdokabnakfa.com,7f4fdcdobj9kakc3.com,Random_No model,,Random_No model,1,0,0.52902526,No model
3991,puvepygoduhaneju.com,puveuygokuhlqpju.com,Random_No model,,Random_No model,1,0,0.056195464,No model
3992,agsxrqqfdpwqbbfgm.in,1ed6riofdpwqobf7m.in,Random_No model,qadars,Random_No model,1,0,0.3145407,No model
3993,wbtvuhgcztksfqd.com,w5tgumrmnzq0jqd.com,Random_No model,,Random_No model,1,0,0.06876559,No model
3994,goyrpqxjcfqxexaurf.com,2py2pqxicfqekxaur4.com,Random_No model,,Random_No model,1,0,0.09966174,No model
3995,ydij74anufgr3h3t34w.ddns.net,mdiy7cauuqgr3h3714w.ddns.net,Random_No model,,Random_No model,1,0,0.34616122,No model
3996,mouthpast.net,montipas8.net,Random_No model,,Random_No model,1,0,0.9649577,No model
3997,w6c6oekysy0m.top,46c64ekysoim.top,Random_No model,tinba,Random_No model,1,0,0.4209747,No model
3998,wy0m4msugici.org,wyzb4msegm-d.org,Random_No model,padcrypt,Random_No model,1,0,0.914232,No model
3999,jrhmxtwtghqcaigqmnhmkvljza.com,j2omxtwy5hqcai4qm14mv2l7ci.com,Random_No model,,Random_No model,1,0,0.03527875,No model
4000,bsetklwzhijrycrruf.com,bsz1llwz-ixiri-rua.com,Random_No model,,Random_No model,1,0,0.9998977,No model
4001,dwwxlctehtxgtywbunfcha.net,d0wf4cce7t-h50mwuf7qrr.net,Random_No model,,Random_No model,1,0,0.9701183,No model
4002,npasejbbph.com,npgszje6ig.com,Random_No model,,Random_No model,1,0,0.39927602,No model
4003,qebilypuganu.com,qrbicbtuguxv.com,Random_No model,tempedreve,Random_No model,1,0,0.21240273,No model
4004,kviqdvhxacksdnl.info,1vl7dwhxaaks2n8.info,Random_No model,,Random_No model,1,0,0.48129833,No model
4005,mdefodbkbccbmoeb.org,mv7fjd6kqycrao3b.org,Random_No model,,Random_No model,1,0,0.14231724,No model
4006,iuciwwgwwcguamkm.org,i6cxwl26w7xu3m3i.org,Random_No model,,Random_No model,1,0,0.3773558,No model
4007,gthivwsfeuev.club,g8hiuy9oexwv.club,Random_No model,,Random_No model,1,0,0.45651415,No model
4008,1ruhqbe1av1lf0oq76jad7nmy9.com,1nshqbn2fv0lftpqk6lqx70m6b.com,Random_No model,,Random_No model,1,0,0.024895823,No model
4009,epklm65hilapgli.ddns.net,hpk8yp5hy05-tli.ddns.net,Random_No model,,Random_No model,1,0,0.9722775,No model
4010,bnwxlrhwblyndntsudi.biz,bzutlellblynrn-o7dd.biz,Random_No model,,Random_No model,1,0,0.98427385,No model
4011,vojipykaqene.com,rj7ipqbayrne.com,Random_No model,,Random_No model,1,0,0.29908264,No model
4012,rixhttfiaxhsbxicdnxzgoxog.org,66nh-qwiaxbsbxxcdnx6doxog.org,Random_No model,,Random_No model,1,0,0.056107517,No model
4013,ogcgcukmygucsawi.org,ogcgcummczuisfzl.org,Random_No model,,Random_No model,1,0,0.1169781,No model
4014,owxlfnhfvrqv.net,6wiufnhfvsqv.net,Random_No model,,Random_No model,1,0,0.0881248,No model
4015,ljkrhufecqronbkveytouqouotwtwu.biz,lg2hhuf5tqro-okv0eth5qfjotwewb.biz,Random_No model,,Random_No model,1,0,0.37165287,No model
4016,nfukrtmqemtcxyprcpzkbhukv.com,itukrtxie7orvr4r3pbkontkv.com,Random_No model,,Random_No model,1,0,0.13969816,No model
4017,wwiqew.org,wwxhew.org,Random_No model,,Random_No model,1,0,0.7710374,No model
4018,wulsszpqjdzzcmxlc.net,au1p5z2qxdzzcnxlc.net,Random_No model,,Random_No model,1,0,0.04683473,No model
4019,tossrptipeeiapos.ddns.net,tvssn7tippyizp4s.ddns.net,Random_No model,newgoz,Random_No model,1,0,0.4172056,No model
4020,qsmwkmohqnmuuy.info,qsfwk8qhjnmurl.info,Random_No model,,Random_No model,1,0,0.11643025,No model
4021,lfuhqnhzxanhla.org,gavbqnhzxanwvt.org,Random_No model,,Random_No model,1,0,0.06600023,No model
4022,doguwglbdutvsmeibmuceuij.info,djj6wglk1h9o3oekbs5cdugj.info,Random_No model,,Random_No model,1,0,0.28081122,No model
4023,qwmstulti.net,qtmstult7.net,Random_No model,,Random_No model,1,0,0.8055231,No model
4024,jcbzipazpjbjouluiin.com,1cbhitazpjbjeelfirz.com,Random_No model,,Random_No model,1,0,0.19156376,No model
4025,uczrjz.info,ug3ojj.info,Random_No model,,Random_No model,1,0,0.74342704,No model
4026,hcttfihoirjo.com,hc9o-vhyir4k.com,Random_No model,suppobox,Random_No model,1,0,0.9970993,No model
4027,se42ois6cewy.org,seu-3ic6tesy.org,Random_No model,symmi,Random_No model,1,0,0.9980566,No model
4028,nvdnardbentherocknphi.com,nvdna4dbentf5ro1klphi.com,Random_No model,banjori,Random_No model,1,0,0.38558576,No model
4029,jausyvuappyp.mn,jazsyvicptwp.mn,Random_No model,,Random_No model,1,0,0.5703539,No model
4030,wigew28q06g2.org,qxebw28sf6s2.org,Random_No model,padcrypt,Random_No model,1,0,0.21228515,No model
4031,yobmardbentherocknphi.com,pobma60-uplheronknsxg.com,Random_No model,,Random_No model,1,0,0.9408609,No model
4032,mpyhgxlsfquhpg.la,mp6h7xlsjpuhpe.la,Random_No model,,Random_No model,1,0,0.18936503,No model
4033,ororqhevczijm.com,lrorqh-9xrej0.com,Random_No model,,Random_No model,1,0,0.97583276,No model
4034,oeoarityhifiteamscengo.com,oak1r1vpsif5wezn4oeng0.com,Random_No model,,Random_No model,1,0,0.35720453,No model
4035,qkakymawsweosmaq.org,q2amkmaxswso7ma7.org,Random_No model,,Random_No model,1,0,0.48138317,No model
4036,hexhsvbgra.net,huxhsibgra.net,Random_No model,,Random_No model,1,0,0.5904407,No model
4037,ugybqjfcicjj.ru,wryabzfc1cjj.ru,Random_No model,,Random_No model,1,0,0.15420124,No model
4038,jvrhelepryjciwjxg.net,vv8hu8etnijciwjxg.net,Random_No model,,Random_No model,1,0,0.07553932,No model
4039,s8uji8afg8yvmveji4a.ddns.net,s57ji81dgh3vqvic34c.ddns.net,Random_No model,,Random_No model,1,0,0.28613535,No model
4040,hpjsdgnywvjevavpg.com,hpj6dg5-vv0e23vgg.com,Random_No model,,Random_No model,1,0,0.9338471,No model
4041,yxpkqwxahviawlchroad.nf,ym1wqwxahocah5z0rird.nf,Random_No model,,Random_No model,1,0,0.13275649,No model
4042,mlbdcfadmclebbcl.info,6hpdcdadmrledbwl.info,Random_No model,,Random_No model,1,0,0.16309631,No model
4043,utpkzgxylgyz.info,gtpuzgxulg2-.info,Random_No model,,Random_No model,1,0,0.50790125,No model
4044,ffmfkafmcadambfb.com,vfmfpa9m7jismbfb.com,Random_No model,,Random_No model,1,0,0.5119984,No model
4045,aom0qgi06oy4.org,06mjqfia6oy8.org,Random_No model,,Random_No model,1,0,0.1849476,No model
4046,vctglkqszhrayvqkvodebeyrs.biz,vlegsnrszhrzyaokvkdebe23s.biz,Random_No model,,Random_No model,1,0,0.50702006,No model
4047,wbwdbnrrat.com,ab1psihfak.com,Random_No model,,Random_No model,1,0,0.7436257,No model
4048,jezjpkznlflw.net,xytj1kz7f6lw.net,Random_No model,,Random_No model,1,0,0.21328357,No model
4049,hsezquckzyhy.net,hsxzvucrbvh5.net,Random_No model,,Random_No model,1,0,0.13920932,No model
4050,milkboat.net,m6lbsj2t.net,Random_No model,,Random_No model,1,0,0.7762023,No model
4051,cllcsfbivicgbd.info,43wcs2jm2icfb8.info,Random_No model,tempedreve,Random_No model,1,0,0.2101815,No model
4052,aoawm0e8ecik.net,aoawn0mbectk.net,Random_No model,,Random_No model,1,0,0.275741,No model
4053,qegihilogoty.com,gqgi5ilozot5.com,Random_No model,,Random_No model,1,0,0.5495721,No model
4054,jjdpardbentherocknphi.com,6jdfbk2be0thiricxnkhi.com,Random_No model,simda,Random_No model,1,0,0.13687624,No model
4055,wb303tulwhc2gdq2sxk6y2c.ddns.net,wb-03tewsch2gdp2sxk6w2c.ddns.net,Random_No model,,Random_No model,1,0,0.379892,No model
4056,aomcsdtiseisssmp.ddns.net,ao4ksp3isebss98p.ddns.net,Random_No model,,Random_No model,1,0,0.84800947,No model
4057,dyhxgdeyleugmwptmjgynov.biz,dk-mg6eylewg-wpymjgznov.biz,Random_No model,,Random_No model,1,0,0.9779182,No model
4058,lbmfabddakaeefco.eu,lbmfabdk0kae2zgo.eu,Random_No model,,Random_No model,1,0,0.11078472,No model
4059,ckqaohsqzg.com,ck-wo9s-zg.com,Random_No model,,Random_No model,1,0,0.9999881,No model
4060,qrzzaanaynni.net,qvzmaanay2ni.net,Random_No model,,Random_No model,1,0,0.62669635,No model
4061,shnnyyvsdhtd.com,s72ny0vsdh6d.com,Random_No model,,Random_No model,1,0,0.55036277,No model
4062,fjmwougon.com,fjmzougo8.com,Random_No model,banjori,Random_No model,1,0,0.5416062,No model
4063,4bzg3jggbpon16kwqo51p4do9d.com,55zg4jlysn3r96k8wf51c4do2a.com,Random_No model,,Random_No model,1,0,0.40897936,No model
4064,qegixiqegowe.com,3egbixqh6lv-.com,Random_No model,,Random_No model,1,0,0.55913365,No model
4065,opamsemeotiecd.ddns.net,opaub2me49u7cj.ddns.net,Random_No model,,Random_No model,1,0,0.7969583,No model
4066,jyheior.co,pykmiof.co,Random_No model,,Random_No model,1,0,0.82600576,No model
4067,iwmpqwtaxockflqbavzyhp.org,n8jpqwbax2ckulqboxzyh0.org,Random_No model,,Random_No model,1,0,0.03973383,No model
4068,uoeoqeooaeaoggka.org,uoejq4ooaeaggvka.org,Random_No model,pykspa,Random_No model,1,0,0.042102847,No model
4069,soccpcscicdatb.ddns.net,sccr0cscec7jtb.ddns.net,Random_No model,,Random_No model,1,0,0.31420776,No model
4070,ygcuwkwccqqmvrlcdaejs.nf,my-rwk7cslqy12zbeye6s.nf,Random_No model,,Random_No model,1,0,0.5669356,No model
4071,3fmbc6spknydq47tspcpobm.ddns.net,ldmtc6fp3n5dd47triccobq.ddns.net,Random_No model,,Random_No model,1,0,0.3532685,No model
4072,vqhgskcqfnbr.xyz,yq7-skcofnbr.xyz,Random_No model,tinba,Random_No model,1,0,0.98587716,No model
4073,leavetwenty.net,luagncwexdy.net,Random_No model,,Random_No model,1,0,0.46941766,No model
4074,gbsqpqyrinff.com,27sj5qyvinfd.com,Random_No model,,Random_No model,1,0,0.41698462,No model
4075,heksdrihtbbskcpld.cc,he7smr7z7bvskcp8o.cc,Random_No model,,Random_No model,1,0,0.16687548,No model
4076,wxanwyabsffsswchr.net,when9yavt85xswqh4.net,Random_No model,,Random_No model,1,0,0.2327619,No model
4077,broqpetgs.net,pj4qpet6s.net,Random_No model,,Random_No model,1,0,0.60508734,No model
4078,hwpcssjvw.info,d5pcrijvo.info,Random_No model,,Random_No model,1,0,0.6253493,No model
4079,lrghfctqedgognlbt.net,lre8fctqeegmgr1b1.net,Random_No model,,Random_No model,1,0,0.12370721,No model
4080,quvupqsy.net,5tvupqs9.net,Random_No model,,Random_No model,1,0,0.6461158,No model
4081,ppwkeoxginkhlzrlh.net,gmzveoxgkyphlzrjh.net,Random_No model,,Random_No model,1,0,0.04517004,No model
4082,xxsaepfflnutxabtf.net,xxsaepcf2butqairf.net,Random_No model,,Random_No model,1,0,0.07678404,No model
4083,ic2gmk6w2gag.net,axcwmiw62ndg.net,Random_No model,,Random_No model,1,0,0.26143512,No model
4084,rcddyhc.se,cc2di93.se,Random_No model,,Random_No model,1,0,0.97065395,No model
4085,kehwhwflfexmls.com,ke4gjqyleebmlj.com,Random_No model,fobber,Random_No model,1,0,0.16082454,No model
4086,mcecyqumkwsyqgii.org,mceo5hstewrlqgii.org,Random_No model,,Random_No model,1,0,0.14714895,No model
4087,zvlyphmmvj.com,zvlyph3mv0.com,Random_No model,,Random_No model,1,0,0.5568824,No model
4088,twwimvioqjxhvtksb.com,etw0md1oqjxho-xs4.com,Random_No model,,Random_No model,1,0,0.9386266,No model
4089,nrtxrcbkvvqm.us,krtxrkykvbqm.us,Random_No model,suppobox,Random_No model,1,0,0.08452551,No model
4090,zjuqqaucvi.in,zjuqqabw9z.in,Random_No model,,Random_No model,1,0,0.3903578,No model
4091,severastraight.net,xavkrustcu6gjt.net,Random_No model,,Random_No model,1,0,0.2444426,No model
4092,1ldkulz1c7tcnx5a08vt11dt22t.org,1lkku5v8f7t9kxtc08vn1-qtd2t.org,Random_No model,,Random_No model,1,0,0.7522792,No model
4093,ocmamkqykesamcgc.org,vlmamyqywe5gmcge.org,Random_No model,,Random_No model,1,0,0.19015086,No model
4094,slckgoujatfreicvmp.net,ul2egoumatih5tq-u5.net,Random_No model,,Random_No model,1,0,0.9908043,No model
4095,cdwuetyynhwhacxufuqpu.cx,ctw8ftyynhwzaepufu-pz.cx,Random_No model,,Random_No model,1,0,0.87669677,No model
4096,oh5hafulo6wl7bir3be.ddns.net,oh58afi16u0htbirowe.ddns.net,Random_No model,,Random_No model,1,0,0.50145876,No model
4097,fbgcardbentherocknphi.com,fbhrqrwb7n3hero7j350i.com,Random_No model,,Random_No model,1,0,0.43906784,No model
4098,klnaonddfdmadbbc.info,kqlaondz6esaxbjw.info,Random_No model,,Random_No model,1,0,0.16136585,No model
4099,byxohmjvswsjrpaiv.net,mpxonp6v7as5rwacg.net,Random_No model,,Random_No model,1,0,0.19265099,No model
4100,rknnkjvctwngqcripvty.com,mklnkj83owngqc-j5ltg.com,Random_No model,,Random_No model,1,0,0.6325787,No model
4101,fbkzhvkzejb.info,fbk-qytqwil.info,Random_No model,necurs,Random_No model,1,0,0.862023,No model
4102,skgitswcucnrtoonjntdqwvsskcur.info,kkaitkci2pns9oovj5keywvsskcdd.info,Random_No model,,Random_No model,1,0,0.06900721,No model
4103,mpzuoowlwvwuo.net,mxskr8xqqvbed.net,Random_No model,,Random_No model,1,0,0.1334222,No model
4104,bbmgllitsjut.pw,bbmgllgts6kt.pw,Random_No model,,Random_No model,1,0,0.19545779,No model
4105,q4ykmwawmwu0.net,q9akf8auaww0.net,Random_No model,,Random_No model,1,0,0.3747899,No model
4106,yg6sqsy0m0ig.top,kf68qsy0b0wn.top,Random_No model,,Random_No model,1,0,0.17460187,No model
4107,caeurityhifiteamscengo.com,zxfa1qtyhv9itmamsrsngo.com,Random_No model,,Random_No model,1,0,0.43870535,No model
4108,mrmvbybeqstkfulfadbubetzd.ru,mrm9k8fxqs9kfudxmduubmrzd.ru,Random_No model,,Random_No model,1,0,0.02565171,No model
4109,xogvnmcsbxst.pw,hogenmfcbbr3.pw,Random_No model,,Random_No model,1,0,0.5969039,No model
4110,fkikmkfihdqhmg.info,9k7um-1r8d6emu.info,Random_No model,,Random_No model,1,0,0.9958438,No model
4111,ksmklasgoauf.com,z0l4x6s9oauf.com,Random_No model,,Random_No model,1,0,0.3370519,No model
4112,rrcdqqevvmvo.xyz,rrcdsqevvbv5.xyz,Random_No model,,Random_No model,1,0,0.10599366,No model
4113,twdgzqfjisgdcnaancql.com,tirg0qfjg29dcnahncq-.com,Random_No model,fobber,Random_No model,1,0,0.16264772,No model
4114,rkqztovuwlblbng.info,rkqztozuabjlakg.info,Random_No model,,Random_No model,1,0,0.124018304,No model
4115,swdsecjdhuwfppzgd.net,3wqsecj-puwf2p8pv.net,Random_No model,,Random_No model,1,0,0.9255774,No model
4116,emskkwsfvvek.us,emmr9wtfvuhl.us,Random_No model,padcrypt,Random_No model,1,0,0.26281253,No model
4117,mbjkgsvoqswcuthim.me,m9jk5kvcmsdc1ttn5.me,Random_No model,,Random_No model,1,0,0.13700028,No model
4118,kofizjsw.name,kofa7jse.name,Random_No model,,Random_No model,1,0,0.83770394,No model
4119,dadfdbkfmbabkakc.website,4rdn4ukfmb1b-jkc.website,Random_No model,,Random_No model,1,0,0.9276704,No model
4120,bejlkrrsvwdlvldudedep.ru,bej1kroakwjlvqdf0e2vp.ru,Random_No model,,Random_No model,1,0,0.028683228,No model
4121,lyqxjwsqibkbbb.com,ly6ajrsqib8rbb.com,Random_No model,,Random_No model,1,0,0.06788923,No model
4122,ceigieuqecwaamuq.org,ccicieuqafwa2muq.org,Random_No model,,Random_No model,1,0,0.19969529,No model
4123,nailpaid.net,z5enwn8d.net,Random_No model,,Random_No model,1,0,0.7388914,No model
4124,alongguide.net,niongguidv.net,Random_No model,,Random_No model,1,0,0.73142385,No model
4125,vbdibdjhrxgewtbrtiu.sc,9bdig7ehbeg6wtbrms0.sc,Random_No model,,Random_No model,1,0,0.4575454,No model
4126,xescwojkwsli.in,xsscwn7kw1li.in,Random_No model,,Random_No model,1,0,0.23930961,No model
4127,aeseuaeeusckkwgc.org,a6sywjjeuqukv8zc.org,Random_No model,,Random_No model,1,0,0.06576005,No model
4128,wfidgjyzwdwbol.com,w3idgbizkd5bxp.com,Random_No model,,Random_No model,1,0,0.42659423,No model
